,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
909,South West Delhi,Moti Bagh,28.667837249999998,77.18180988488024,Axis Bank ATM,28.6673988,77.1864006,ATM
910,South West Delhi,Moti Bagh,28.667837249999998,77.18180988488024,Zibar,28.66442,77.18487,Beer Bar
911,South West Delhi,Munirka,28.554886,77.1710841,Subway,28.55880022313994,77.17068313754746,Sandwich Place
912,South West Delhi,Munirka,28.554886,77.1710841,munirka,28.55292297665938,77.17327222320698,Flea Market
913,South West Delhi,Munirka,28.554886,77.1710841,Furniture Market,28.55752431171532,77.17313181870632,Furniture / Home Store
914,South West Delhi,Munirka,28.554886,77.1710841,Anupam Restoran,28.557973602321095,77.17274430142392,Indian Restaurant
915,South West Delhi,Munirka,28.554886,77.1710841,Mother Dairy,28.553022191557908,77.17439532279968,Grocery Store
916,South West Delhi,Munirka,28.554886,77.1710841,Skin Alive,28.555712459223564,77.16703810360957,Spa
917,South West Delhi,Munirka,28.554886,77.1710841,West View,28.558149472935348,77.17349125389681,Steakhouse
918,South West Delhi,Munirka,28.554886,77.1710841,Slice Of Italy,28.558930265687927,77.17114367317609,Pizza Place
919,South West Delhi,Munirka,28.554886,77.1710841,Shri Rama Stores,28.558923293664403,77.17126723121196,Department Store
920,South West Delhi,Munirka,28.554886,77.1710841,"Central Park, Munirka",28.554071965812497,77.17574331526785,Playground
921,South West Delhi,Munirka,28.554886,77.1710841,Aggarwal Sweets,28.559198298410596,77.17122791730537,Bakery
922,South West Delhi,Munirka,28.554886,77.1710841,Beeco Chemist,28.55516140492739,77.17607975006104,Pharmacy
923,South West Delhi,Munirka,28.554886,77.1710841,HDFC Bank,28.555871503007776,77.17608027838561,Bank
924,South West Delhi,Najafgarh,28.612304,76.9823908,Axis Bank ATM,28.611747,76.979754,ATM
925,South West Delhi,Najafgarh,28.612304,76.9823908,First Choice Food,28.614778009743453,76.98514938354492,Food & Drink Shop
926,South West Delhi,Naraina,28.6220547,77.1386441,Giani's,28.623755882521277,77.13569968829347,Ice Cream Shop
927,South West Delhi,Naraina,28.6220547,77.1386441,Polka ( pastry shop & snacks bar),28.62448991697341,77.13541879055074,Snack Place
928,South West Delhi,Palam,28.5918933,77.0828242,Delhi Daredevils Sports Bar,28.589825673956245,77.0852005332778,Bar
929,South West Delhi,Palam,28.5918933,77.0828242,rajinder dhaba,28.595829885404196,77.08045689204391,Indian Restaurant
930,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Delhi Club House,28.572457133008967,77.17348929267234,Comfort Food Restaurant
931,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Starbucks,28.57484942381134,77.17374398111426,Coffee Shop
932,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Karnataka Food Centre,28.57811342788601,77.17501303798868,South Indian Restaurant
933,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,"STARBUCKS , Sangam Courtyard",28.5725595948681,77.17359536318172,Coffee Shop
934,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Fatty Bao,28.572562359110798,77.17358521765252,Asian Restaurant
935,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Cafe Coffee Day,28.57733714587845,77.16850356561686,Café
936,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Domino's Pizza,28.57732747873153,77.16852044155917,Pizza Place
937,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,"PVR Sangam, RK Puram",28.574817091610647,77.17375521340367,Multiplex
938,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,sector 9 market,28.573750678163506,77.1717839270615,Convenience Store
939,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Nueva,28.572553,77.173571,Restaurant
940,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,PVR Sangam,28.572550560832713,77.17356390189107,Multiplex
941,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Sangam Courtyard,28.572531185755288,77.17353187078432,Shopping Mall
942,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Cafe Delhi Heights,28.572525576126825,77.17354763152132,Café
943,South West Delhi,Rama Krishna Puram,28.5755607,77.17230336809229,Ziu,28.572307824312198,77.17369905187043,Thai Restaurant
944,South West Delhi,Rangpuri,28.5400349,77.1197754,The Great Kabab Factory,28.54335164509369,77.11928792159124,Indian Restaurant
945,South West Delhi,Rangpuri,28.5400349,77.1197754,Neung Roi,28.543947359568023,77.11985867355867,Thai Restaurant
946,South West Delhi,Rangpuri,28.5400349,77.1197754,The Radisson Blu Plaza,28.5438333,77.1201521,Hotel
947,South West Delhi,Rangpuri,28.5400349,77.1197754,NYC,28.543525346662825,77.11950012351397,American Restaurant
948,South West Delhi,Rangpuri,28.5400349,77.1197754,The Spa,28.543649955103373,77.11942338375913,Spa
949,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Sarojini Nagar Market,28.577801910598364,77.19634685113205,Market
950,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Domino's Pizza,28.576,77.195,Pizza Place
951,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,McDonald's,28.57651519110731,77.19609978713844,Fast Food Restaurant
952,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,McDonald's,28.575959621653755,77.19520136827462,Fast Food Restaurant
953,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Rdbd Rang de Basanti Dhaba,28.576552126905252,77.19525190451647,Indian Restaurant
954,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Haldiram's,28.576374358811357,77.19526594231465,Indian Restaurant
955,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,South Square Mall,28.576385639619655,77.1953249012722,Shopping Mall
956,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Bakes & Byte,28.576560287873274,77.19750916800878,Restaurant
957,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Khushi Sarees,28.577427340180506,77.19562675527739,Women's Store
958,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Amar Jyoti Restaurant,28.577417293433125,77.19666129546995,Indian Restaurant
959,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Harajuku Delights,28.577601884506898,77.19435347922597,Dessert Shop
960,South West Delhi,Sarojini Nagar,28.5741575,77.1953703,Kulcha King,28.569892111732102,77.1943254033259,Fast Food Restaurant
961,South West Delhi,Vasant Kunj,28.5292495,77.1541335,The Biker's Cafe,28.529229426074412,77.1555013125738,Café
962,South West Delhi,Vasant Kunj,28.5292495,77.1541335,Domino's Pizza,28.525263341883353,77.15648428627065,Pizza Place
963,South West Delhi,Vasant Kunj,28.5292495,77.1541335,Sagar ratna,28.52522464043285,77.15564847829405,Vegetarian / Vegan Restaurant
964,South West Delhi,Vasant Kunj,28.5292495,77.1541335,Angels In My Kitchen,28.531185007183794,77.15382970000367,Bakery
965,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Modern Bazaar,28.55885370174152,77.16389799627471,Department Store
966,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Godrej's Nature's Basket,28.557430670144427,77.1638535218248,Gourmet Shop
967,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Le Marche,28.557330594716483,77.16400067716744,Food & Drink Shop
968,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Sartoria,28.558936931298675,77.16418175670036,Italian Restaurant
969,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Yo! China,28.557967463265673,77.16426958310775,Chinese Restaurant
970,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Turquoise Cottage,28.557387244099225,77.16348380957866,Pub
971,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,McDonald's,28.557372192605847,77.16352104853003,Fast Food Restaurant
972,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Dunkin',28.557533257995065,77.16416294618206,Donut Shop
973,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,KFC,28.55747664357695,77.16408898760389,Fast Food Restaurant
974,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Kylin,28.561145314865772,77.1575595297581,Asian Restaurant
975,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Barista Lavazza,28.559193975714376,77.1638535218248,Café
976,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,cafe coffee day,28.557157499077356,77.16394338773527,Coffee Shop
977,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Gloria Jean's Coffees,28.558765101374494,77.163959418478,Coffee Shop
978,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Priya's Complex,28.55749997282806,77.1641680522145,Nightlife Spot
979,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,The Asia Kitchen,28.558754559236927,77.164036594055,Chinese Restaurant
980,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Passion My Cup Of Tea,28.56114550270455,77.15750095335878,Tea Room
981,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Barrels,28.55771890323536,77.164297234098,Restaurant
982,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Nirula's,28.558970619906066,77.16386475506732,Fast Food Restaurant
983,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,"New CCD,Priya complex",28.558828516131314,77.16390407140779,Café
984,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Hokey Pokey,28.558910014830207,77.16410065291528,Ice Cream Shop
985,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Basant Lok,28.55886848274137,77.16417591538776,Market
986,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,Pizza Hut,28.557583100925026,77.16407127370172,Pizza Place
987,South West Delhi,Vasant Vihar,28.56069055,77.16079073168567,krips,28.55735969543457,77.1640625,Indian Restaurant
988,West Delhi,Ashok Nagar,28.6360207,77.101822,Subway,28.634559304336438,77.10605571862077,Sandwich Place
989,West Delhi,Ashok Nagar,28.6360207,77.101822,McDonald's,28.63625993641573,77.09710377503137,Fast Food Restaurant
990,West Delhi,Ashok Nagar,28.6360207,77.101822,KFC,28.640461,77.102433,Fast Food Restaurant
991,West Delhi,Ashok Nagar,28.6360207,77.101822,Haldiram's tilak nagar,28.638989117939193,77.10113307527628,North Indian Restaurant
992,West Delhi,Ashok Nagar,28.6360207,77.101822,McDonald's,28.636470794677734,77.09716033935547,Restaurant
993,West Delhi,Ashok Nagar,28.6360207,77.101822,Aggarwal Restaurant,28.636747487690034,77.09717683188896,Indian Restaurant
994,West Delhi,Ashok Nagar,28.6360207,77.101822,Grillz Jail Road,28.635470831385085,77.09703071812932,Fast Food Restaurant
995,West Delhi,Ashok Nagar,28.6360207,77.101822,rama chhole bhature,28.635844620835886,77.09698576001362,Breakfast Spot
996,West Delhi,Ashok Nagar,28.6360207,77.101822,Pravin Chat Bhandar,28.637267005779474,77.09694642164858,Fast Food Restaurant
997,West Delhi,Bali Nagar,28.6541384,77.128178,Vidhan Sabha metro station,28.654045065888894,77.12974451469583,Light Rail Station
998,West Delhi,Bali Nagar,28.6541384,77.128178,Reebok store,28.653303603328858,77.12655893678334,Shoe Store
999,West Delhi,Bali Nagar,28.6541384,77.128178,Keshav Puram Metro Station,28.654047320809795,77.12963531031205,Light Rail Station
1000,West Delhi,Bali Nagar,28.6541384,77.128178,Pratap Nagar Metro Station,28.65402340173,77.12963693595438,Light Rail Station
1001,West Delhi,Bali Nagar,28.6541384,77.128178,Hokey Pokey,28.65519084495314,77.12531726878373,Ice Cream Shop
1002,West Delhi,Bali Nagar,28.6541384,77.128178,Bikanerwala,28.651402872288553,77.12908156191492,Indian Restaurant
1003,West Delhi,Bali Nagar,28.6541384,77.128178,Gianis Ice Cream Parlor,28.651736823964487,77.1299242978669,Dessert Shop
1004,West Delhi,Bali Nagar,28.6541384,77.128178,Domino's Pizza,28.651402872288546,77.12992429786689,Pizza Place
1005,West Delhi,Bali Nagar,28.6541384,77.128178,Ramesh Nagar Metro Station,28.652722282486128,77.13165733963251,Metro Station
1006,West Delhi,Fateh Nagar,28.6316154,77.1008776,Manjeet Chicken,28.631451808276633,77.09793841882282,Fried Chicken Joint
1007,West Delhi,Fateh Nagar,28.6316154,77.1008776,Om Sweets,28.62791929282436,77.10020022282467,Indian Restaurant
1008,West Delhi,Fateh Nagar,28.6316154,77.1008776,Domino's Pizza,28.628443662933357,77.09825457146016,Pizza Place
1009,West Delhi,Fateh Nagar,28.6316154,77.1008776,Gianis Ice Cream,28.628432003881823,77.09823944983255,Ice Cream Shop
1010,West Delhi,Fateh Nagar,28.6316154,77.1008776,Om Sweets,28.62845757277508,77.09827869579124,Indian Restaurant
1011,West Delhi,Fateh Nagar,28.6316154,77.1008776,Virsa,28.63131406676143,77.09829515823344,Food Court
1012,West Delhi,Fateh Nagar,28.6316154,77.1008776,Kadimi,28.62849270812976,77.09823099990575,Indian Sweet Shop
1013,West Delhi,Janakpuri,28.6219272,77.0874757,Cafe Coffee Day,28.62238761614666,77.08835348979761,Café
1014,West Delhi,Janakpuri,28.6219272,77.0874757,District Park,28.62100553481735,77.0876060049151,Park
1015,West Delhi,Janakpuri,28.6219272,77.0874757,Fitness Freaks,28.619285434460394,77.08826356705035,Gym / Fitness Center
1016,West Delhi,Janakpuri,28.6219272,77.0874757,Bake Bikaner,28.619520427816656,77.08316034085577,Bakery
1017,West Delhi,Kirti Nagar,28.6532807,77.1417729,Domino's Pizza,28.65485869320488,77.13745809314699,Pizza Place
1018,West Delhi,Kirti Nagar,28.6532807,77.1417729,Rolls Corner,28.655987399496354,77.14069955753557,Fast Food Restaurant
1019,West Delhi,Meera Bagh,28.658844000000002,77.09084750605237,Cafe Coffee Day,28.660197512159513,77.09163000398182,Café
1020,West Delhi,Meera Bagh,28.658844000000002,77.09084750605237,HDFC Bank ATM,28.66,77.09105,ATM
1021,West Delhi,Meera Bagh,28.658844000000002,77.09084750605237,Vyoma,28.657,77.0932,Spa
1022,West Delhi,Meera Bagh,28.658844000000002,77.09084750605237,Raj Mandir,28.656170726720823,77.08974728377179,Convenience Store
1023,West Delhi,Meera Bagh,28.658844000000002,77.09084750605237,Jk Stores,28.662026,77.090167,Furniture / Home Store
1024,West Delhi,Meera Bagh,28.658844000000002,77.09084750605237,Quality Cake Shop,28.662505885968404,77.09154008368782,Bakery
1025,West Delhi,Moti Nagar,28.657859,77.1424288,The Beer Cafe,28.656938531628764,77.14668410940664,Sports Bar
1026,West Delhi,Moti Nagar,28.657859,77.1424288,Dunkin',28.65707193648531,77.14668788925331,Donut Shop
1027,West Delhi,Moti Nagar,28.657859,77.1424288,Moments Mall,28.657001894187555,77.14669456866473,Shopping Mall
1028,West Delhi,Moti Nagar,28.657859,77.1424288,moti nagar,28.658681419421583,77.14472738973551,Fried Chicken Joint
1029,West Delhi,Moti Nagar,28.657859,77.1424288,KFC,28.657266855570242,77.14668227182223,Fast Food Restaurant
1030,West Delhi,Moti Nagar,28.657859,77.1424288,Costa Coffee,28.65685207364021,77.14649689644789,Café
1031,West Delhi,Moti Nagar,28.657859,77.1424288,"Karim's, Moments Mall",28.65667799990525,77.1464912790078,Asian Restaurant
1032,West Delhi,Moti Nagar,28.657859,77.1424288,Marks & Spencer,28.657018,77.146696,Clothing Store
1033,West Delhi,Moti Nagar,28.657859,77.1424288,More Megastore,28.657026393983045,77.14671204418096,Department Store
1034,West Delhi,Nehru Nagar,28.5685108,77.2513847,Pind Balluchi,28.56770549643606,77.24689260904971,Restaurant
1035,West Delhi,Nehru Nagar,28.5685108,77.2513847,Domino's Pizza,28.567270799808384,77.24659118681836,Pizza Place
1036,West Delhi,Nehru Nagar,28.5685108,77.2513847,Cafe coffee day,28.56661606809013,77.24911687359318,Coffee Shop
1037,West Delhi,Nehru Nagar,28.5685108,77.2513847,Mad Over Donuts,28.567307616576755,77.24677640568902,Donut Shop
1038,West Delhi,Nehru Nagar,28.5685108,77.2513847,O2 Gym Fitness,28.567884479095618,77.24971717372064,Gym / Fitness Center
1039,West Delhi,Nehru Nagar,28.5685108,77.2513847,Nehru Nagar Bus Stand,28.567378068473033,77.25333184352651,Bus Station
1040,West Delhi,Nehru Nagar,28.5685108,77.2513847,Srinivas Puri Xing,28.565577150743643,77.2526078447804,Plaza
1041,West Delhi,Nehru Nagar,28.5685108,77.2513847,Beliram Decchiwala,28.56891632080078,77.24746942520142,Indian Restaurant
1042,West Delhi,Nehru Nagar,28.5685108,77.2513847,Imperial Apartments,28.565695,77.2482,Hotel
1043,West Delhi,Nehru Nagar,28.5685108,77.2513847,Pizza Hut Delivery,28.567679184968515,77.24673150417136,Pizza Place
1044,West Delhi,Paschim Vihar,28.6695782,77.095956,District Park,28.670463712212623,77.09602117538452,Garden
1045,West Delhi,Paschim Vihar,28.6695782,77.095956,Satyam Diamond Jewellery,28.67195102077592,77.09299564361572,Jewelry Store
1046,West Delhi,Paschim Vihar,28.6695782,77.095956,Axis Bank ATM,28.6693306,77.09174347,ATM
1047,West Delhi,Paschim Vihar,28.6695782,77.095956,Wah Ji Wah,28.668480129027856,77.09151198358214,BBQ Joint
1048,West Delhi,Paschim Vihar,28.6695782,77.095956,Level 2,28.667418932471662,77.09147264342313,Coffee Shop
1049,West Delhi,Patel Nagar,28.6598088,77.156957,Cafe Coffee Day,28.662752421383587,77.15463067200761,Café
1050,West Delhi,Punjabi Bagh,28.668945,77.1324614,Subway,28.670817495742675,77.1340704721884,Sandwich Place
1051,West Delhi,Punjabi Bagh,28.668945,77.1324614,PUNJABI BAGH CLUB,28.665349928676275,77.13123333592623,Garden Center
1052,West Delhi,Punjabi Bagh,28.668945,77.1324614,McDonald's,28.66655344978328,77.13485699308306,Fast Food Restaurant
1053,West Delhi,Punjabi Bagh,28.668945,77.1324614,McDonald's,28.670275679120355,77.13313038564051,Fast Food Restaurant
1054,West Delhi,Punjabi Bagh,28.668945,77.1324614,Domino's Pizza,28.673,77.134,Pizza Place
1055,West Delhi,Punjabi Bagh,28.668945,77.1324614,KFC,28.670582562075477,77.13273337478073,Fast Food Restaurant
1056,West Delhi,Punjabi Bagh,28.668945,77.1324614,"Talab V2.0 Cafe, Bar & Lounge",28.670835562728946,77.1327165205162,Bar
1057,West Delhi,Punjabi Bagh,28.668945,77.1324614,Breads and more,28.670745377557495,77.13419406867202,Bakery
1058,West Delhi,Punjabi Bagh,28.668945,77.1324614,Punjabi bagh club,28.66894851173335,77.13740753234669,Gym / Fitness Center
1059,West Delhi,Rajouri Garden,28.6451121,77.1239332,Main Market Rajouri Garden,28.645728604671543,77.12126068889171,Market
1060,West Delhi,Rajouri Garden,28.6451121,77.1239332,Anjlika Pastry Shop,28.642520980882544,77.12329387664795,Bakery
1061,West Delhi,Rajouri Garden,28.6451121,77.1239332,Bikanerwala,28.648670512180882,77.12272854612813,Indian Restaurant
1062,West Delhi,Rajouri Garden,28.6451121,77.1239332,The California Boulevard,28.647734971643725,77.12004976458275,Diner
1063,West Delhi,Rajouri Garden,28.6451121,77.1239332,Pind Balluchi,28.647641867628284,77.12035608652683,Indian Restaurant
1064,West Delhi,Rajouri Garden,28.6451121,77.1239332,AMPM Cafè and Bar,28.647697136503293,77.1199503622103,Café
1065,West Delhi,Rajouri Garden,28.6451121,77.1239332,Costa Coffee,28.643872284065623,77.12498016212378,Café
1066,West Delhi,Rajouri Garden,28.6451121,77.1239332,Croma,28.646051054951187,77.12639921418129,Electronics Store
1067,West Delhi,Rajouri Garden,28.6451121,77.1239332,Gold's Gym,28.64618332329788,77.12634262899908,Gym
1068,West Delhi,Rajouri Garden,28.6451121,77.1239332,Bindra Park,28.642983923738495,77.12551391389647,Park
1069,West Delhi,Rajouri Garden,28.6451121,77.1239332,prem di hatti,28.64845048331112,77.12141590331996,Fast Food Restaurant
1070,West Delhi,Rajouri Garden,28.6451121,77.1239332,Standard Snacks & Sweets,28.64927814895436,77.12552515075028,Snack Place
1071,West Delhi,Shivaji Place,28.651657,77.1217027,T.G.I. Friday's,28.65309349836605,77.12315466196104,American Restaurant
1072,West Delhi,Shivaji Place,28.651657,77.1217027,Aanch,28.65105433651816,77.12133934964366,Hookah Bar
1073,West Delhi,Shivaji Place,28.651657,77.1217027,McDonald's,28.649892855335075,77.12079131649215,Fast Food Restaurant
1074,West Delhi,Shivaji Place,28.651657,77.1217027,Bikanerwala,28.648670512180882,77.12272854612813,Indian Restaurant
1075,West Delhi,Shivaji Place,28.651657,77.1217027,The California Boulevard,28.647734971643725,77.12004976458275,Diner
1076,West Delhi,Shivaji Place,28.651657,77.1217027,Cafe Coffee day,28.650191530337402,77.12334869290608,Café
1077,West Delhi,Shivaji Place,28.651657,77.1217027,AMPM Cafè and Bar,28.647697136503293,77.1199503622103,Café
1078,West Delhi,Shivaji Place,28.651657,77.1217027,Wave Cinemas,28.651909317665524,77.12083699868703,Multiplex
1079,West Delhi,Shivaji Place,28.651657,77.1217027,Pind Balluchi,28.647641867628284,77.12035608652683,Indian Restaurant
1080,West Delhi,Shivaji Place,28.651657,77.1217027,Cafe Coffee Day,28.649834123094454,77.12154099560865,Café
1081,West Delhi,Shivaji Place,28.651657,77.1217027,Domino's Pizza,28.65,77.124,Pizza Place
1082,West Delhi,Shivaji Place,28.651657,77.1217027,McDonald's,28.649929761886597,77.1209442615509,Fast Food Restaurant
1083,West Delhi,Shivaji Place,28.651657,77.1217027,"Kfc, Rajouri Garden",28.650037822309894,77.12398569193971,Fast Food Restaurant
1084,West Delhi,Shivaji Place,28.651657,77.1217027,The Body Shop,28.649770989776663,77.12262868881226,Cosmetics Shop
1085,West Delhi,Shivaji Place,28.651657,77.1217027,"Et Al, The Lounge Bar",28.65013830220579,77.1235709137667,Lounge
1086,West Delhi,Shivaji Place,28.651657,77.1217027,KFC Citysquare Mall,28.64974276155106,77.12401940292884,Restaurant
1087,West Delhi,Shivaji Place,28.651657,77.1217027,prem di hatti,28.64845048331112,77.12141590331996,Fast Food Restaurant
1088,West Delhi,Shivaji Place,28.651657,77.1217027,Standard Snacks & Sweets,28.64927814895436,77.12552515075028,Snack Place
1089,West Delhi,Shivaji Place,28.651657,77.1217027,Raja garden,28.650680275243296,77.1262836359413,Garden
1090,West Delhi,Shivaji Place,28.651657,77.1217027,The Royal Turban,28.647676837486873,77.11968184429045,Indian Restaurant
1091,West Delhi,Shivaji Place,28.651657,77.1217027,Lights Camera Action,28.647528279844252,77.11986726128421,Nightclub
1092,West Delhi,Tihar Village,28.6346361,77.1071121,Shiv Murti,28.63638844931407,77.11105120819529,Sculpture Garden
1093,West Delhi,Tihar Village,28.6346361,77.1071121,Subway,28.634559304336438,77.10605571862077,Sandwich Place
1094,West Delhi,Tihar Village,28.6346361,77.1071121,Vishu Ande Waala,28.63432,77.104505,Indian Restaurant
1095,West Delhi,Tihar Village,28.6346361,77.1071121,Choco Moksha,28.634398,77.11111199999999,Bakery
1096,West Delhi,Tilak Nagar,28.63964975,77.09403946346426,McDonald's,28.639403011012075,77.09650245920618,Fast Food Restaurant
1097,West Delhi,Tilak Nagar,28.63964975,77.09403946346426,McDonald's,28.63625993641573,77.09710377503137,Fast Food Restaurant
1098,West Delhi,Tilak Nagar,28.63964975,77.09403946346426,Pravin Chat Bhandar,28.637267005779474,77.09694642164858,Fast Food Restaurant
1099,West Delhi,Tilak Nagar,28.63964975,77.09403946346426,sarna electronics,28.640042798806093,77.08998419344425,Electronics Store
1100,West Delhi,Tilak Nagar,28.63964975,77.09403946346426,McDonald's,28.636470794677734,77.09716033935547,Restaurant
1101,West Delhi,Uttam Nagar,28.6190739,77.0566861,Laxmi Bakery,28.61810581748891,77.05569024982177,Bakery
1102,West Delhi,Uttam Nagar,28.6190739,77.0566861,Uttam Nagar West Metro Station,28.621728566624,77.05572366714478,Train Station
1103,West Delhi,Uttam Nagar,28.6190739,77.0566861,Style Salon,28.621767,77.05584599999997,Spa
1104,West Delhi,Uttam Nagar,28.6190739,77.0566861,Domino's Pizza,28.622,77.057,Pizza Place
1105,West Delhi,Uttam Nagar,28.6190739,77.0566861,Domino's Pizza,28.622,77.056,Pizza Place
1106,West Delhi,Uttam Nagar,28.6190739,77.0566861,Axis Bank ATM,28.621980667114,77.055252075195,ATM
1107,West Delhi,Uttam Nagar,28.6190739,77.0566861,blue eyes,28.61999478703751,77.06052481053568,Accessories Store
1108,West Delhi,Uttam Nagar,28.6190739,77.0566861,Axis Bank ATM,28.617370605469,77.052856445312,ATM
1109,West Delhi,Uttam Nagar,28.6190739,77.0566861,Axis Bank ATM,28.617370605469,77.052856445312,ATM
1110,West Delhi,Uttam Nagar,28.6190739,77.0566861,Litti Haat,28.61653144099039,77.05272195838764,Indian Restaurant
1111,West Delhi,Uttam Nagar,28.6190739,77.0566861,Axis Bank ATM,28.6227301,77.0593735,ATM
1112,West Delhi,Vikaspuri,28.638419050000003,77.07083614685489,Domino's Pizza,28.638,77.075,Pizza Place
1113,West Delhi,Vikaspuri,28.638419050000003,77.07083614685489,Budella Market,28.636387494104827,77.06774818236723,Flea Market
1114,West Delhi,Vikaspuri,28.638419050000003,77.07083614685489,PVR Cinemas,28.639047041541087,77.07493739619893,Multiplex
1115,West Delhi,Vikaspuri,28.638419050000003,77.07083614685489,Mela,28.635672051800622,77.06723665822243,Indian Restaurant
